home_block,work_block,job_count,home_lat,home_lng,work_lat,work_lng
060372264202000,060372260022011,1,34.0240797,-118.2560244,34.0344313,-118.2447738
060371959031000,060372260022011,1,34.0824581,-118.2831878,34.0344313,-118.2447738
060372217101001,060372260022011,1,34.0355939,-118.2902746,34.0344313,-118.2447738
060372217102003,060372260022011,1,34.0339866,-118.285236,34.0344313,-118.2447738
060372282101004,060372260022011,2,34.0124024,-118.2531277,34.0344313,-118.2447738
060375308011002,060372260022011,1,34.047878,-118.1913967,34.0344313,-118.2447738
060372260021043,060372260022011,1,34.0335582,-118.2542058,34.0344313,-118.2447738
060372133201004,060372260022011,1,34.0500092,-118.2921221,34.0344313,-118.2447738
060372260021004,060372260022011,3,34.0398168,-118.246961,34.0344313,-118.2447738
060372087201000,060372260022016,1,34.0645548,-118.2805025,34.0309815,-118.2442865
060371959031004,060372260022016,1,34.0792004,-118.2842214,34.0309815,-118.2442865
060372242001002,060372260022016,1,34.0413843,-118.2740791,34.0309815,-118.2442865
060372134012000,060372260022016,1,34.0537001,-118.2884039,34.0309815,-118.2442865
060372094011003,060372260022016,1,34.0549166,-118.2798549,34.0309815,-118.2442865
060372043003001,060372260022016,1,34.0424635,-118.2082173,34.0309815,-118.2442865
060372089021002,060372084012006,1,34.0559247,-118.2735161,34.0640662,-118.2706456
060372122021000,060372084012006,1,34.0572765,-118.286649,34.0640662,-118.2706456
060372134012000,060372084012006,1,34.0537001,-118.2884039,34.0640662,-118.2706456
060372089041000,060372084012006,1,34.0591263,-118.2693327,34.0640662,-118.2706456
060372084011000,060372084012006,1,34.0641725,-118.2679236,34.0640662,-118.2706456
060372084012004,060372084012006,1,34.0638363,-118.2692623,34.0640662,-118.2706456
060372084011001,060372084012006,1,34.0643201,-118.2663831,34.0640662,-118.2706456
060372084011004,060372084012006,1,34.0615438,-118.2684711,34.0640662,-118.2706456
060372089021002,060372100101000,1,34.0559247,-118.2735161,34.0498117,-118.273198
060372094031001,060372100101000,1,34.0541789,-118.2735882,34.0498117,-118.273198
060372134023002,060372100101000,1,34.0490238,-118.2898914,34.0498117,-118.273198
060372094032000,060372100101000,1,34.0528713,-118.2755156,34.0498117,-118.273198
060372100102015,060372100101000,1,34.0439846,-118.2743525,34.0498117,-118.273198
060372283101006,060372100101000,1,34.010088,-118.2577273,34.0498117,-118.273198
060372134021003,060372100101000,1,34.0499568,-118.2868315,34.0498117,-118.273198
060372089021002,060372100102001,1,34.0559247,-118.2735161,34.0478549,-118.2688254
060371853102007,060372100102001,1,34.0879277,-118.2184841,34.0478549,-118.2688254
060372216022001,060372100102001,1,34.0391043,-118.2856054,34.0478549,-118.2688254
060372282102000,060372100102001,2,34.0102303,-118.2532025,34.0478549,-118.2688254
060371992021001,060372100102001,1,34.084183,-118.2024516,34.0478549,-118.2688254
060372264203002,060372100102001,2,34.0214401,-118.2549578,34.0478549,-118.2688254
060371853202008,060372100102001,1,34.0853544,-118.2229699,34.0478549,-118.2688254
060371853201000,060372100102001,1,34.0946004,-118.2290472,34.0478549,-118.2688254
060371853202003,060372100102001,1,34.0872367,-118.2223089,34.0478549,-118.2688254
060372089031000,060372100102001,1,34.0613052,-118.271367,34.0478549,-118.2688254
060371853201005,060372100102001,1,34.0915046,-118.2259896,34.0478549,-118.2688254
060372211201007,060372100102001,1,34.041348,-118.2910844,34.0478549,-118.2688254
060372091041000,060372100102001,1,34.0586193,-118.2657182,34.0478549,-118.2688254
060371974202005,060372100102001,1,34.0812585,-118.2575042,34.0478549,-118.2688254
060372041102003,060372100102001,1,34.0373512,-118.2022236,34.0478549,-118.2688254
060372122032001,060372100102001,1,34.0582131,-118.2903429,34.0478549,-118.2688254
060372119222000,060372100102001,1,34.0663854,-118.2947749,34.0478549,-118.2688254
060372051202001,060372100102001,1,34.0234412,-118.2164011,34.0478549,-118.2688254
060371852021002,060372100102001,1,34.0934849,-118.2164015,34.0478549,-118.2688254
060372084022007,060372100102001,1,34.0685455,-118.2657672,34.0478549,-118.2688254
060372060101017,060372100102001,1,34.0694936,-118.2331745,34.0478549,-118.2688254
060372091041001,060372100102001,1,34.0596358,-118.2668526,34.0478549,-118.2688254
060372098201000,060372100102001,1,34.0489111,-118.2787962,34.0478549,-118.2688254
060372087202000,060372100102001,1,34.0618896,-118.2823045,34.0478549,-118.2688254
060372041103004,060372100102001,1,34.0356387,-118.1994393,34.0478549,-118.2688254
060372084022004,060372100102001,1,34.067219,-118.267794,34.0478549,-118.2688254
060372014022004,060372100102001,1,34.0661143,-118.1942651,34.0478549,-118.2688254
060371972003002,060372100102001,1,34.0918819,-118.2357439,34.0478549,-118.2688254
060372032002005,060372100102001,1,34.0527463,-118.1964414,34.0478549,-118.2688254
060372084011000,060372100102001,1,34.0641725,-118.2679236,34.0478549,-118.2688254
060372091031000,060372100102001,1,34.0575594,-118.2649338,34.0478549,-118.2688254
060371997002009,060372100102001,1,34.0709157,-118.2212385,34.0478549,-118.2688254
060375308011000,060372100102001,1,34.04753,-118.1889994,34.0478549,-118.2688254
060372041101001,060372100102001,1,34.0384084,-118.2000209,34.0478549,-118.2688254
060372037201000,060372100102001,2,34.0494552,-118.2048384,34.0478549,-118.2688254
060372051101003,060372100102001,1,34.0218629,-118.210533,34.0478549,-118.2688254
060372242001003,060372100102001,1,34.0410277,-118.2734694,34.0478549,-118.2688254
060371999001002,060372100102001,1,34.0667597,-118.2148402,34.0478549,-118.2688254
060371992012000,060372100102001,1,34.0774546,-118.2110836,34.0478549,-118.2688254
060372044201004,060372100102001,1,34.0451913,-118.2111588,34.0478549,-118.2688254
060372212202002,060372100102001,1,34.042106,-118.2928945,34.0478549,-118.2688254
060372031003004,060372100102001,1,34.0561294,-118.1975049,34.0478549,-118.2688254
060371997002010,060372100102001,1,34.0697993,-118.2230821,34.0478549,-118.2688254
060372031001006,060372100102001,1,34.062776,-118.1970758,34.0478549,-118.2688254
060372031002007,060372100102001,1,34.0568612,-118.1980599,34.0478549,-118.2688254
060372240201005,060372100102001,1,34.0349791,-118.2712499,34.0478549,-118.2688254
060372038001001,060372100102001,1,34.0490204,-118.1957877,34.0478549,-118.2688254
060372043002001,060372100102001,1,34.0379635,-118.2103198,34.0478549,-118.2688254
060372095201000,060372100102001,1,34.051299,-118.2765428,34.0478549,-118.2688254
060372060101001,060372100102001,1,34.0776859,-118.2336594,34.0478549,-118.2688254
060372085012002,060372100102001,1,34.0712016,-118.2739441,34.0478549,-118.2688254
060372033001016,060372100102001,1,34.0573835,-118.2109755,34.0478549,-118.2688254
060372094011000,060372100102001,1,34.0573018,-118.2809683,34.0478549,-118.2688254
060375308012007,060372100102001,1,34.0503106,-118.1904126,34.0478549,-118.2688254
060372133202000,060372100102001,1,34.0535835,-118.2942295,34.0478549,-118.2688254
060372048101006,060372100102001,1,34.0310418,-118.2056673,34.0478549,-118.2688254
060372134021003,060372100102001,1,34.0499568,-118.2868315,34.0478549,-118.2688254
060372283101003,060372100102001,1,34.0113637,-118.2598526,34.0478549,-118.2688254
060372133201006,060372100102001,1,34.0481752,-118.2931582,34.0478549,-118.2688254
060372264101001,060372100102001,1,34.026312,-118.2628914,34.0478549,-118.2688254
060372243202001,060372100102001,1,34.0412017,-118.2819501,34.0478549,-118.2688254
060371974103002,060372100102001,1,34.0927337,-118.2504881,34.0478549,-118.2688254
060372111211003,060372086101006,1,34.075314,-118.2852667,34.0728743,-118.2791913
060372084022005,060372086101006,1,34.0670336,-118.2673153,34.0728743,-118.2791913
060371853101007,060372086101006,1,34.0941291,-118.222477,34.0728743,-118.2791913
060371853101008,060372086101006,1,34.0933067,-118.2218667,34.0728743,-118.2791913
060372111222000,060372086101006,2,34.071153,-118.2885161,34.0728743,-118.2791913
060371958031007,060372086101006,1,34.0797905,-118.2800852,34.0728743,-118.2791913
060372091041000,060372086101006,1,34.0586193,-118.2657182,34.0728743,-118.2791913
060371954004006,060372086101006,1,34.0887779,-118.2735309,34.0728743,-118.2791913
060372087101001,060372086101006,1,34.0653626,-118.28227,34.0728743,-118.2791913
060372041102003,060372086101006,1,34.0373512,-118.2022236,34.0728743,-118.2791913
060372091041002,060372086101006,1,34.0602867,-118.2678868,34.0728743,-118.2791913
060371955001011,060372086101006,1,34.0863097,-118.2698098,34.0728743,-118.2791913
060372094011005,060372086101006,1,34.0560021,-118.2818767,34.0728743,-118.2791913
060372242001000,060372086101006,1,34.0423341,-118.2763898,34.0728743,-118.2791913
060372134023000,060372086101006,1,34.0499522,-118.2879925,34.0728743,-118.2791913
060371957103005,060372086101006,1,34.0715533,-118.2682563,34.0728743,-118.2791913
060372123062000,060372086101006,1,34.0568301,-118.2947601,34.0728743,-118.2791913
060371975001004,060372086101006,1,34.0746065,-118.2572247,34.0728743,-118.2791913
060372084022007,060372086101006,1,34.0685455,-118.2657672,34.0728743,-118.2791913
060371975001001,060372086101006,1,34.0764848,-118.2594612,34.0728743,-118.2791913
060371957101004,060372086101006,1,34.0761304,-118.2673231,34.0728743,-118.2791913
060372122031001,060372086101006,1,34.0604438,-118.2908764,34.0728743,-118.2791913
060372086101000,060372086101006,1,34.0752216,-118.2832858,34.0728743,-118.2791913
060372086102003,060372086101006,1,34.0712605,-118.2831436,34.0728743,-118.2791913
060372094011003,060372086101006,1,34.0549166,-118.2798549,34.0728743,-118.2791913
060371958031003,060372086101006,1,34.0824408,-118.277183,34.0728743,-118.2791913
060371955003004,060372086101006,1,34.0854419,-118.2669,34.0728743,-118.2791913
060372089042003,060372086101006,1,34.0586072,-118.2714913,34.0728743,-118.2791913
060372086102002,060372086101006,3,34.0700836,-118.2837559,34.0728743,-118.2791913
060372134023002,060372086101006,1,34.0490238,-118.2898914,34.0728743,-118.2791913
060372119211000,060372086101006,1,34.06821,-118.2922945,34.0728743,-118.2791913
060371974202014,060372086101006,1,34.0790754,-118.2565556,34.0728743,-118.2791913
060371974103009,060372086101006,1,34.0884273,-118.2514884,34.0728743,-118.2791913
060372282101002,060372086101006,1,34.0132028,-118.2553044,34.0728743,-118.2791913
060371956003002,060372086101006,1,34.0823185,-118.2639615,34.0728743,-118.2791913
060372242001001,060372086101006,1,34.0427187,-118.2749429,34.0728743,-118.2791913
060372264203004,060372086101006,1,34.0199813,-118.2558366,34.0728743,-118.2791913
060372035003001,060372086101006,1,34.0519449,-118.2218123,34.0728743,-118.2791913
060372093001009,060372086101006,1,34.0518543,-118.268595,34.0728743,-118.2791913
060372264202003,060372086101006,1,34.0215838,-118.2576121,34.0728743,-118.2791913
060372037202000,060372086101006,1,34.047419,-118.2012671,34.0728743,-118.2791913
060372211201003,060372086101006,1,34.0413351,-118.2901076,34.0728743,-118.2791913
060372244102009,060372086101006,1,34.0357297,-118.2817872,34.0728743,-118.2791913
060372035001003,060372086101006,1,34.0513789,-118.2167063,34.0728743,-118.2791913
060372038003003,060372086101006,1,34.0441108,-118.1988287,34.0728743,-118.2791913
060372086201001,060372086101006,1,34.0719214,-118.2757794,34.0728743,-118.2791913
060372031002005,060372086101006,1,34.0585877,-118.1996974,34.0728743,-118.2791913
060372121011001,060372086101006,1,34.0644978,-118.2960181,34.0728743,-118.2791913
060372042001001,060372086101006,1,34.0454248,-118.2062568,34.0728743,-118.2791913
060372060501009,060372086101006,1,34.034769,-118.2201819,34.0728743,-118.2791913
060372031002003,060372086101006,2,34.0600155,-118.1987905,34.0728743,-118.2791913
060372086101002,060372086101006,1,34.0747083,-118.2821175,34.0728743,-118.2791913
060372086101005,060372086101006,1,34.0736577,-118.2786914,34.0728743,-118.2791913
060375307001020,060372086101006,1,34.0571744,-118.189457,34.0728743,-118.2791913
060372044102001,060372086101006,1,34.0474065,-118.2129385,34.0728743,-118.2791913
060372211201001,060372086101006,1,34.0434443,-118.2898146,34.0728743,-118.2791913
060372039001002,060372086101006,1,34.0362737,-118.1943081,34.0728743,-118.2791913
060372086201003,060372086101006,1,34.072085,-118.277382,34.0728743,-118.2791913
060372134022003,060372086101006,1,34.0515944,-118.289891,34.0728743,-118.2791913
060372086101006,060372086101006,1,34.0728743,-118.2791913,34.0728743,-118.2791913
060372133201003,060372086101006,1,34.0517676,-118.2921397,34.0728743,-118.2791913
060372086101008,060372086101006,2,34.0723823,-118.281249,34.0728743,-118.2791913
060372086203002,060372086101006,1,34.068773,-118.2766492,34.0728743,-118.2791913
060372086101009,060372086101006,1,34.0727838,-118.2821702,34.0728743,-118.2791913
060372100103000,060372086101006,1,34.0469286,-118.2744157,34.0728743,-118.2791913
060372244102002,060372086101006,1,34.0366482,-118.2830831,34.0728743,-118.2791913
060372281001011,060372086101006,1,34.0111087,-118.244146,34.0728743,-118.2791913
060372086201006,060372086101006,2,34.0704078,-118.276749,34.0728743,-118.2791913
060372246002014,060372086101006,1,34.0235327,-118.2726517,34.0728743,-118.2791913
060372051201000,060372086101006,1,34.0225181,-118.2079779,34.0728743,-118.2791913
060372281001008,060372086101006,1,34.0120856,-118.2444471,34.0728743,-118.2791913
060372111211003,060372095201007,1,34.075314,-118.2852667,34.0497531,-118.2775463
060372095202000,060372095201007,1,34.0522933,-118.2787417,34.0497531,-118.2775463
060372038003005,060372095201007,1,34.0432861,-118.1990404,34.0497531,-118.2775463
060372051101000,060372095201007,1,34.0236048,-118.2109018,34.0497531,-118.2775463
060372270201001,060372095201007,1,34.0175606,-118.2509922,34.0497531,-118.2775463
060372111211003,060372100103004,1,34.075314,-118.2852667,34.0458859,-118.2731839
060372100103003,060372100103004,1,34.0446629,-118.2758388,34.0458859,-118.2731839
060372111211003,060372111211003,1,34.075314,-118.2852667,34.075314,-118.2852667
060372243101006,060372111211003,1,34.0444727,-118.2837297,34.075314,-118.2852667
060371954004006,060372111211003,1,34.0887779,-118.2735309,34.075314,-118.2852667
060371977003007,060372111211003,1,34.0672832,-118.2446262,34.075314,-118.2852667
060371955003011,060372111211003,1,34.0828657,-118.2609857,34.075314,-118.2852667
060371955004006,060372111211003,1,34.0912232,-118.2607799,34.075314,-118.2852667
060372111212002,060372111211003,1,34.0695898,-118.2849958,34.075314,-118.2852667
060372111211007,060372111211003,2,34.074183,-118.2848239,34.075314,-118.2852667
060371997002009,060372111211003,1,34.0709157,-118.2212385,34.075314,-118.2852667
060375308011000,060372111211003,1,34.04753,-118.1889994,34.075314,-118.2852667
060372060102009,060372111211003,1,34.0622314,-118.2331075,34.075314,-118.2852667
060372111212001,060372111211003,2,34.0712943,-118.286196,34.075314,-118.2852667
060372121011001,060372111211003,1,34.0644978,-118.2960181,34.075314,-118.2852667
060375307001020,060372111211003,1,34.0571744,-118.189457,34.075314,-118.2852667
060372111212000,060372111211003,2,34.0717981,-118.2849893,34.075314,-118.2852667
060371974201012,060372111211003,1,34.0845703,-118.2599588,34.075314,-118.2852667
060372083021004,060372111211003,1,34.0648321,-118.2641701,34.075314,-118.2852667
060372111211003,060372111212000,1,34.075314,-118.2852667,34.0717981,-118.2849893
060371977001000,060372111212000,1,34.0700602,-118.2489275,34.0717981,-118.2849893
060371853201007,060372111212000,1,34.0903301,-118.2251064,34.0717981,-118.2849893
060371954001006,060372111212000,1,34.0930269,-118.2690083,34.0717981,-118.2849893
060372086101007,060372111212000,1,34.0717749,-118.2798951,34.0717981,-118.2849893
060372119211000,060372111212000,1,34.06821,-118.2922945,34.0717981,-118.2849893
060372095202001,060372111212000,1,34.0517893,-118.2776308,34.0717981,-118.2849893
060372111212001,060372111212000,1,34.0712943,-118.286196,34.0717981,-118.2849893
060372047002005,060372111212000,1,34.0319399,-118.2132229,34.0717981,-118.2849893
060372111211003,060372121012000,1,34.075314,-118.2852667,34.0645221,-118.2922862
060372113201001,060372121012000,1,34.0708834,-118.2935466,34.0645221,-118.2922862
060371991201004,060372121012000,1,34.0694175,-118.2037265,34.0645221,-118.2922862
060372094011005,060372121012000,1,34.0560021,-118.2818767,34.0645221,-118.2922862
060372086101007,060372121012000,1,34.0717749,-118.2798951,34.0645221,-118.2922862
060372044202001,060372121012000,1,34.0422135,-118.211536,34.0645221,-118.2922862
060371853202010,060372121012000,1,34.0867989,-118.2250234,34.0645221,-118.2922862
060372038001002,060372121012000,1,34.047317,-118.1942105,34.0645221,-118.2922862
060372044201001,060372121012000,1,34.0467383,-118.2101658,34.0645221,-118.2922862
060372122041000,060372121012000,1,34.0613084,-118.286025,34.0645221,-118.2922862
060375308011003,060372121012000,1,34.0483619,-118.1921702,34.0645221,-118.2922862
060372217102004,060372121012000,1,34.032874,-118.2850544,34.0645221,-118.2922862
060372111211003,060372211201003,1,34.075314,-118.2852667,34.0413351,-118.2901076
060372046001003,060372211201003,1,34.0366414,-118.2158297,34.0413351,-118.2901076
060371974102002,060372211201003,1,34.0940975,-118.2550133,34.0413351,-118.2901076
060371957201003,060372211201003,1,34.0755894,-118.2637432,34.0413351,-118.2901076
060372111211007,060372211201003,1,34.074183,-118.2848239,34.0413351,-118.2901076
060372134011000,060372211201003,1,34.0537154,-118.2848035,34.0413351,-118.2901076
060372111211003,060372211202000,1,34.075314,-118.2852667,34.0428956,-118.2847253
060372211102004,060372211202000,1,34.0447506,-118.287455,34.0428956,-118.2847253
060372243101002,060372211202000,1,34.0456242,-118.2820257,34.0428956,-118.2847253
060371853101006,060372211202000,1,34.0947856,-118.225705,34.0428956,-118.2847253
060371853102005,060372211202000,1,34.0885067,-118.2206052,34.0428956,-118.2847253
060371853101008,060372211202000,1,34.0933067,-118.2218667,34.0428956,-118.2847253
060371957103004,060372211202000,1,34.0722175,-118.2727688,34.0428956,-118.2847253
060372044202005,060372211202000,1,34.0413367,-118.2121004,34.0428956,-118.2847253
060372211201007,060372211202000,2,34.041348,-118.2910844,34.0428956,-118.2847253
060372048201002,060372211202000,1,34.0250492,-118.2102835,34.0428956,-118.2847253
060372211202002,060372211202000,4,34.0423463,-118.2871744,34.0428956,-118.2847253
060372041102003,060372211202000,1,34.0373512,-118.2022236,34.0428956,-118.2847253
060372095102001,060372211202000,2,34.053839,-118.2832485,34.0428956,-118.2847253
060372083023000,060372211202000,1,34.0621946,-118.2643946,34.0428956,-118.2847253
060371973001008,060372211202000,1,34.082829,-118.2504089,34.0428956,-118.2847253
060371957102005,060372211202000,1,34.0736336,-118.2670403,34.0428956,-118.2847253
060371957103005,060372211202000,1,34.0715533,-118.2682563,34.0428956,-118.2847253
060372264101007,060372211202000,1,34.0224961,-118.2646093,34.0428956,-118.2847253
060372032001007,060372211202000,1,34.0494875,-118.1926832,34.0428956,-118.2847253
060372100101003,060372211202000,1,34.0479016,-118.2718953,34.0428956,-118.2847253
060372211102003,060372211202000,2,34.0457538,-118.2874602,34.0428956,-118.2847253
060372048202008,060372211202000,1,34.0214259,-118.2033637,34.0428956,-118.2847253
060372246001002,060372211202000,1,34.0214172,-118.2687849,34.0428956,-118.2847253
060372211202001,060372211202000,2,34.0420452,-118.2858193,34.0428956,-118.2847253
060372122031001,060372211202000,1,34.0604438,-118.2908764,34.0428956,-118.2847253
060372035002034,060372211202000,1,34.0514664,-118.2143557,34.0428956,-118.2847253
060372243202002,060372211202000,1,34.038398,-118.2829359,34.0428956,-118.2847253
060372264101004,060372211202000,1,34.0249117,-118.2638453,34.0428956,-118.2847253
060372134022002,060372211202000,1,34.0515935,-118.2883986,34.0428956,-118.2847253
060372088012000,060372211202000,1,34.0617348,-118.2767572,34.0428956,-118.2847253
060372122042000,060372211202000,1,34.0592682,-118.2851926,34.0428956,-118.2847253
060372095102002,060372211202000,1,34.0538351,-118.2819335,34.0428956,-118.2847253
060372243201001,060372211202000,1,34.0445572,-118.2787287,34.0428956,-118.2847253
060372211201003,060372211202000,3,34.0413351,-118.2901076,34.0428956,-118.2847253
060371999001010,060372211202000,2,34.0645282,-118.2147049,34.0428956,-118.2847253
060372035001003,060372211202000,1,34.0513789,-118.2167063,34.0428956,-118.2847253
060372046002004,060372211202000,1,34.0398851,-118.21461,34.0428956,-118.2847253
060372284102000,060372211202000,1,34.0162888,-118.2685882,34.0428956,-118.2847253
060372270101000,060372211202000,1,34.0179406,-118.2413135,34.0428956,-118.2847253
060372088021004,060372211202000,1,34.0631479,-118.2785858,34.0428956,-118.2847253
060372051101002,060372211202000,1,34.0236875,-118.2144128,34.0428956,-118.2847253
060372046001005,060372211202000,1,34.0353127,-118.2169356,34.0428956,-118.2847253
060372134021004,060372211202000,1,34.0499508,-118.2874177,34.0428956,-118.2847253
060372211101001,060372211202000,1,34.0457607,-118.2898208,34.0428956,-118.2847253
060372046001008,060372211202000,1,34.0335979,-118.2169328,34.0428956,-118.2847253
060372051101000,060372211202000,1,34.0236048,-118.2109018,34.0428956,-118.2847253
060372211201001,060372211202000,2,34.0434443,-118.2898146,34.0428956,-118.2847253
060372240201039,060372211202000,1,34.0317615,-118.2662174,34.0428956,-118.2847253
060372098202002,060372211202000,1,34.0464081,-118.2775313,34.0428956,-118.2847253
060372243102002,060372211202000,1,34.0420215,-118.2833842,34.0428956,-118.2847253
060372095102000,060372211202000,1,34.0551215,-118.283749,34.0428956,-118.2847253
060372243201003,060372211202000,2,34.0431178,-118.2801638,34.0428956,-118.2847253
060372100102015,060372211202000,1,34.0439846,-118.2743525,34.0428956,-118.2847253
060372133201000,060372211202000,1,34.0535743,-118.2921322,34.0428956,-118.2847253
060372133201003,060372211202000,1,34.0517676,-118.2921397,34.0428956,-118.2847253
060372086203002,060372211202000,1,34.068773,-118.2766492,34.0428956,-118.2847253
060372134021002,060372211202000,1,34.0499572,-118.2859441,34.0428956,-118.2847253
060372211202003,060372211202000,2,34.0415906,-118.2882136,34.0428956,-118.2847253
060372133201004,060372211202000,1,34.0500092,-118.2921221,34.0428956,-118.2847253
060372095102004,060372211202000,1,34.0518818,-118.2831523,34.0428956,-118.2847253
060372243202003,060372211202000,1,34.0394192,-118.2816523,34.0428956,-118.2847253
060372111211003,060372240102007,1,34.075314,-118.2852667,34.0381435,-118.2676767
060371958041002,060372240102007,1,34.0776355,-118.2707777,34.0381435,-118.2676767
060372122021000,060372240102007,1,34.0572765,-118.286649,34.0381435,-118.2676767
060372122021001,060372240102007,1,34.0564262,-118.2863982,34.0381435,-118.2676767
060371853202003,060372240102007,1,34.0872367,-118.2223089,34.0381435,-118.2676767
060372111221011,060372240102007,1,34.0716694,-118.2910847,34.0381435,-118.2676767
060372084022009,060372240102007,1,34.0662467,-118.2655606,34.0381435,-118.2676767
060372095102001,060372240102007,1,34.053839,-118.2832485,34.0381435,-118.2676767
060371977003007,060372240102007,1,34.0672832,-118.2446262,34.0381435,-118.2676767
060372242001000,060372240102007,1,34.0423341,-118.2763898,34.0381435,-118.2676767
060372086102004,060372240102007,1,34.0708576,-118.2822218,34.0381435,-118.2676767
060372043003002,060372240102007,1,34.0418893,-118.2069183,34.0381435,-118.2676767
060372041102001,060372240102007,1,34.0392719,-118.2019746,34.0381435,-118.2676767
060371973003004,060372240102007,1,34.0793036,-118.2521687,34.0381435,-118.2676767
060372240102008,060372240102007,1,34.0395386,-118.2663942,34.0381435,-118.2676767
060372134021007,060372240102007,1,34.0481982,-118.2859269,34.0381435,-118.2676767
060371994003004,060372240102007,1,34.0836769,-118.2124042,34.0381435,-118.2676767
060371972002004,060372240102007,1,34.0896179,-118.2329236,34.0381435,-118.2676767
060372133201005,060372240102007,1,34.0499967,-118.2931692,34.0381435,-118.2676767
060372093001009,060372240102007,1,34.0518543,-118.268595,34.0381435,-118.2676767
060372211201003,060372240102007,1,34.0413351,-118.2901076,34.0381435,-118.2676767
060372240101001,060372240102007,1,34.0379842,-118.2645889,34.0381435,-118.2676767
060372211102000,060372240102007,1,34.0455677,-118.2847594,34.0381435,-118.2676767
060372283103001,060372240102007,1,34.014693,-118.264547,34.0381435,-118.2676767
060372048103010,060372240102007,1,34.0263805,-118.2053577,34.0381435,-118.2676767
060372243102000,060372240102007,1,34.0438236,-118.2819305,34.0381435,-118.2676767
060372244202005,060372240102007,1,34.0305456,-118.2747826,34.0381435,-118.2676767
060372240102014,060372240102007,1,34.0377146,-118.2723383,34.0381435,-118.2676767
060372083022000,060372240102007,1,34.0678588,-118.2616236,34.0381435,-118.2676767
060371997001008,060372240102007,1,34.0669332,-118.2202875,34.0381435,-118.2676767
060372111211003,060372260021000,1,34.075314,-118.2852667,34.0420919,-118.2508011
060371853201003,060372260021000,1,34.0925385,-118.2268488,34.0420919,-118.2508011
060372270202000,060372260021000,1,34.0165679,-118.2489789,34.0420919,-118.2508011
060372088011001,060372260021000,1,34.0616004,-118.2755882,34.0420919,-118.2508011
060371977003007,060372260021000,1,34.0672832,-118.2446262,34.0420919,-118.2508011
060372086203005,060372260021000,1,34.067958,-118.2794546,34.0420919,-118.2508011
060372243201000,060372260021000,1,34.0449711,-118.2799393,34.0420919,-118.2508011
060372093002002,060372260021000,1,34.0491875,-118.2688473,34.0420919,-118.2508011
060372260021000,060372260021000,1,34.0420919,-118.2508011,34.0420919,-118.2508011
060372047001009,060372260021000,1,34.0349751,-118.2101963,34.0420919,-118.2508011
060372037101002,060372260021000,1,34.0503817,-118.2018653,34.0420919,-118.2508011
060372134011000,060372260021000,1,34.0537154,-118.2848035,34.0420919,-118.2508011
060372031002010,060372260021000,1,34.0569712,-118.2006775,34.0420919,-118.2508011
060372098202002,060372260021000,1,34.0464081,-118.2775313,34.0420919,-118.2508011
060372041102002,060372260021000,1,34.0389695,-118.2012785,34.0420919,-118.2508011
060372043002000,060372260021000,1,34.04075,-118.2109176,34.0420919,-118.2508011
060372260022001,060372260021000,1,34.0370821,-118.2446471,34.0420919,-118.2508011
060372260021043,060372260021000,1,34.0335582,-118.2542058,34.0420919,-118.2508011
060372211202004,060372260021000,1,34.0409183,-118.2846589,34.0420919,-118.2508011
060372111211003,060372260021007,1,34.075314,-118.2852667,34.0375166,-118.2466292
060372051202000,060372260021007,1,34.0224796,-118.213394,34.0375166,-118.2466292
060372122042001,060372260021007,1,34.0582342,-118.2855353,34.0375166,-118.2466292
060372216021003,060372260021007,1,34.0385932,-118.2938916,34.0375166,-118.2466292
060372134011002,060372260021007,1,34.0537086,-118.2871531,34.0375166,-118.2466292
060372260021032,060372260021007,1,34.0346613,-118.24869,34.0375166,-118.2466292
060372240202006,060372260021007,1,34.0278638,-118.2660065,34.0375166,-118.2466292
060372111211003,060372260021027,1,34.075314,-118.2852667,34.0367284,-118.253176
060372086202001,060372260021027,1,34.0689753,-118.28032,34.0367284,-118.253176
060372134012000,060372260021027,1,34.0537001,-118.2884039,34.0367284,-118.253176
060372095102002,060372260021027,1,34.0538351,-118.2819335,34.0367284,-118.253176
060372043003001,060372260021027,1,34.0424635,-118.2082173,34.0367284,-118.253176
060372051101002,060372260021027,1,34.0236875,-118.2144128,34.0367284,-118.253176
060372134023001,060372260021027,1,34.0487935,-118.2884878,34.0367284,-118.253176
060372086201000,060372260021027,1,34.0715548,-118.2748728,34.0367284,-118.253176
060372240101039,060372260021027,1,34.032915,-118.2604526,34.0367284,-118.253176
060372211102004,060372088022003,1,34.0447506,-118.287455,34.0595476,-118.2814751
060372094031001,060372088022003,1,34.0541789,-118.2735882,34.0595476,-118.2814751
060372075011000,060372088022003,2,34.0571951,-118.2524216,34.0595476,-118.2814751
060372087201002,060372088022003,1,34.0634605,-118.2800478,34.0595476,-118.2814751
060372122041002,060372088022003,1,34.0592537,-118.2876375,34.0595476,-118.2814751
060372123062001,060372088022003,1,34.0568242,-118.2959569,34.0595476,-118.2814751
060371954001008,060372088022003,1,34.0917649,-118.2701685,34.0595476,-118.2814751
060372264101007,060372088022003,1,34.0224961,-118.2646093,34.0595476,-118.2814751
060372086102004,060372088022003,1,34.0708576,-118.2822218,34.0595476,-118.2814751
060372264101006,060372088022003,1,34.023438,-118.2640283,34.0595476,-118.2814751
060372088022004,060372088022003,2,34.0591204,-118.2805294,34.0595476,-118.2814751
